4;[408, 610, 651, 715];car;31
6;[1222, 394, 1279, 454];car;31
7;[884, 331, 969, 396];car;31
8;[82, 394, 172, 450];motorbike;31
10;[132, 317, 232, 383];car;31
1;[1085, 543, 1292, 643];car;32
2;[588, 644, 804, 719];car;32
3;[133, 511, 325, 606];car;32
4;[408, 609, 651, 714];car;32
6;[1222, 394, 1279, 454];car;32
7;[884, 332, 970, 396];car;32
8;[81, 394, 172, 450];motorbike;32
10;[140, 319, 241, 385];car;32
11;[76, 281, 116, 335];car;32
1;[1092, 545, 1295, 644];car;33
2;[588, 644, 804, 719];car;33
3;[133, 511, 326, 607];car;33
4;[409, 612, 650, 716];car;33
6;[1222, 394, 1280, 454];car;33
7;[884, 331, 970, 396];car;33
8;[81, 393, 174, 451];motorbike;33
10;[146, 321, 249, 388];car;33
11;[79, 281, 122, 338];car;33
1;[1098, 547, 1297, 646];car;34
2;[589, 644, 804, 719];car;34
3;[133, 512, 326, 607];car;34
4;[408, 613, 651, 718];car;34
6;[1221, 393, 1281, 455];car;34
7;[884, 331, 970, 396];car;34
8;[81, 393, 175, 451];motorbike;34
10;[152, 323, 257, 390];car;34
11;[83, 283, 127, 340];car;34
1;[1101, 548, 1301, 650];car;35
2;[589, 645, 804, 719];car;35
3;[133, 512, 327, 607];car;35
4;[409, 613, 650, 718];car;35
6;[1221, 393, 1281, 455];car;35
7;[883, 331, 970, 396];car;35
8;[81, 393, 175, 451];motorbike;35
10;[158, 324, 262, 390];car;35
11;[86, 285, 131, 342];car;35
1;[1106, 550, 1302, 652];car;36
2;[589, 645, 804, 719];car;36
3;[133, 512, 327, 608];car;36
4;[409, 614, 650, 718];car;36
6;[1222, 393, 1280, 455];car;36
7;[885, 331, 970, 396];car;36
8;[81, 392, 175, 452];motorbike;36
10;[165, 327, 272, 394];car;36
11;[88, 285, 136, 344];car;36
1;[1112, 551, 1304, 653];car;37
2;[589, 645, 804, 719];car;37
3;[133, 512, 326, 608];car;37
4;[409, 614, 650, 718];car;37
6;[1222, 393, 1280, 455];car;37
7;[885, 331, 970, 396];car;37
8;[81, 392, 175, 452];motorbike;37
10;[171, 329, 279, 396];car;37
11;[89, 287, 141, 347];car;37
1;[1118, 551, 1303, 653];car;38
2;[589, 645, 804, 719];car;38
3;[133, 512, 326, 608];car;38
4;[408, 611, 651, 716];car;38
6;[1222, 393, 1280, 455];car;38
7;[886, 331, 970, 396];car;38
8;[82, 392, 174, 451];motorbike;38
10;[181, 332, 288, 398];car;38
11;[92, 289, 146, 348];car;38
1;[1125, 552, 1303, 653];car;39
2;[589, 645, 804, 719];car;39
3;[134, 512, 325, 607];car;39
4;[407, 610, 652, 716];car;39
6;[1222, 392, 1280, 455];car;39
7;[886, 332, 970, 396];car;39
8;[81, 392, 174, 451];motorbike;39
10;[184, 334, 293, 400];car;39
11;[95, 290, 153, 350];car;39
1;[1135, 556, 1301, 652];car;40
2;[588, 644, 805, 719];car;40
3;[134, 512, 325, 607];car;40
4;[408, 612, 651, 717];car;40
6;[1222, 393, 1280, 455];car;40
7;[886, 331, 970, 396];car;40
8;[82, 393, 173, 451];motorbike;40
10;[184, 334, 296, 402];car;40
11;[98, 291, 160, 352];car;40
1;[1141, 555, 1305, 653];car;41
2;[587, 644, 805, 719];car;41
3;[134, 512, 325, 607];car;41
4;[409, 612, 651, 717];car;41
6;[1222, 393, 1279, 454];car;41
7;[887, 331, 970, 396];car;41
8;[82, 393, 173, 450];motorbike;41
10;[195, 335, 310, 406];car;41
11;[104, 292, 170, 354];car;41
1;[1146, 554, 1307, 654];car;42
2;[588, 644, 805, 719];car;42
3;[134, 512, 325, 606];car;42
4;[409, 610, 651, 716];car;42
6;[1222, 393, 1279, 454];car;42
7;[887, 331, 970, 395];car;42
8;[82, 393, 173, 450];motorbike;42
10;[204, 338, 317, 408];car;42
11;[109, 293, 178, 356];car;42
1;[1150, 553, 1308, 654];car;43
2;[589, 644, 804, 719];car;43
3;[134, 512, 325, 606];car;43
4;[409, 612, 651, 717];car;43
6;[1222, 394, 1279, 454];car;43
7;[885, 331, 970, 396];car;43
8;[81, 393, 173, 450];motorbike;43
10;[216, 340, 328, 409];car;43
11;[115, 296, 187, 357];car;43
1;[1157, 552, 1309, 655];car;44
2;[589, 644, 804, 719];car;44
3;[134, 512, 325, 606];car;44
4;[409, 612, 650, 717];car;44
6;[1222, 394, 1280, 454];car;44
7;[885, 331, 970, 396];car;44
8;[81, 392, 174, 450];motorbike;44
10;[224, 342, 337, 410];car;44
11;[122, 298, 195, 358];car;44
1;[1164, 552, 1310, 654];car;45
2;[588, 644, 804, 719];car;45
3;[133, 512, 325, 606];car;45
4;[409, 610, 650, 715];car;45
